field,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229082,Rounds included,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Rounds included' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Rounds included' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229019,Incision #7- Cleanse,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Incision - Cleanse' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Incision - Cleanse' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226170,Head of Bed Measurement,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Head of Bed Measurement' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Head of Bed Measurement' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229339,Domestic Violence NCP - Interventions,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228748,Pressure ulcer #6- Surrounding tissue,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pressure ulcer - Surrounding tissue' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 1121000124105 |Periwound skin condition| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228565,Incision #1- Cleanse,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Incision - Cleanse' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Incision - Cleanse' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,220056,Arterial Blood Pressure Alarm - Low,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> Alarm - {High | Low}` device alarm limit, which is a monitor setting rather than a measurement of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229747,Attending Notified,,http://loinc.org,no-suitable-concept,"LOINC: proposed 38889-2 |Personnel notified of {event}| at 0.75, below the 0.8 threshold. SNOMED CT: no match for 'Attending Notified' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228037,Follow-up chest X-RAY ordered (CVL),,http://loinc.org,no-suitable-concept,"LOINC: proposed 30745-4 |XR Chest Views| at 0.75, below the 0.8 threshold. SNOMED CT: no match for 'Follow-up chest X-RAY ordered (CVL)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226005,Sterile field maintained throughout procedure (CVL),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Sterile field maintained throughout procedure (CVL)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Sterile field maintained throughout procedure (CVL)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225510,Patient (Bronch),,http://loinc.org,no-suitable-concept,"LOINC: proposed 100231-0 |Endobronchial ultrasound study| at 0.60, below the 0.8 threshold. SNOMED CT: no match for 'Patient (Bronch)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229140,Substance withdrawal NCP - Plan revised,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224762,LLE Sensation,,http://loinc.org,no-suitable-concept,"LOINC: proposed 32473-1 |Physical findings sensation| at 0.70, below the 0.8 threshold. SNOMED CT: proposed 397725003 |Somatic sensation| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227959,Restraints Evaluated,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Restraints Evaluated' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Restraints Evaluated' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229162,Specrecbyhand (Bronch),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Specrecbyhand (Bronch)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Specrecbyhand (Bronch)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226119,Trauma Line placed in outside facility,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Trauma Line placed in outside facility' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Trauma Line placed in outside facility' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226134,ICP Line Zero/Calibrate,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'ICP Line Zero/Calibrate' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'ICP Line Zero/Calibrate' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225707,Central Line ordered on POE,,http://loinc.org,no-suitable-concept,"LOINC: proposed 30643-1 |Guidance for placement of central venous catheter| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'Central Line ordered on POE' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227129,Pheresis Catheter Type,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pheresis Catheter Type' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Pheresis Catheter Type' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224954,Impaired Skin Width #5,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin Width' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 364535009 |Integrity of skin| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228519,Impaired Skin #2- Cleanse,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin - Cleanse' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Impaired Skin - Cleanse' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228993,Discharge NCP - Expected outcomes,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227725,AVA Line Discontinued,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'AVA Line Discontinued' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'AVA Line Discontinued' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225395,Triple Introducer Site Appear,,http://loinc.org,no-suitable-concept,"LOINC: proposed 99716-3 |Dialysis access site appearance| at 0.75, below the 0.8 threshold. SNOMED CT: no match for 'Triple Introducer Site Appear' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225074,Any fear in relationships,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Any fear in relationships' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 405050007 |Level of fear| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225609,Site cleaned with ChloraPrep(TM) (PA line),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Site cleaned with ChloraPrep(TM) (PA line)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Site cleaned with ChloraPrep(TM) (PA line)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225048,Knee Location - Immobilizer,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Knee Location - Immobilizer' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Knee Location - Immobilizer' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229992,Filters changed (Anes),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Filters changed (Anes)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Filters changed (Anes)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223814,Auditory Disturbance,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Auditory Disturbance' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Auditory Disturbance' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225581,Location (CVL),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Location (CVL)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Location (CVL)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224951,Impaired Skin Width #2,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin Width' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 364535009 |Integrity of skin| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224431,CT #4 Drainage,,http://loinc.org,no-suitable-concept,"LOINC: proposed 35922-4 |CT Guidance for drainage and placement of drainage catheter of Unspecified body region| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'CT Drainage' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225307,Oral ETT,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Oral ETT' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Oral ETT' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228700,DVT Prophy,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'DVT Prophy' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'DVT Prophy' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228569,Incision #5- Cleanse,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Incision - Cleanse' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Incision - Cleanse' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227292,Arterial Line Dressing Occlusive,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Arterial Line Dressing Occlusive' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 129003000 |Dressing| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229876,Pump plugged into RED outlet (CH),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pump plugged into RED outlet (CH)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Pump plugged into RED outlet (CH)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228045,Transparent dressing applied and dated (PICC),,http://loinc.org,no-suitable-concept,"LOINC: proposed 95208-5 |Bandage applied| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'Transparent dressing applied and dated (PICC)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224810,CT #3 Suction Type,,http://loinc.org,no-suitable-concept,"LOINC: proposed 8930-0 |Type of Chest tube| at 0.75, below the 0.8 threshold. SNOMED CT: no match for 'CT Suction Type' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223806,Tremor (CIWA),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Tremor (CIWA)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Tremor (CIWA)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223964,Transcutaneous Pacer,,http://loinc.org,no-suitable-concept,"LOINC: proposed 78934-7 |Temporary pacing performed| at 0.75, below the 0.8 threshold. SNOMED CT: no match for 'Transcutaneous Pacer' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228492,Present and Agree (Gen Proc),,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a procedural-workflow attestation — `Timeout Performed By`, `Patient Identified Correctly`, `Hand Cleansing prior to procedure` — recording that a step of the safety checklist happened, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223931,Neuro Drain #1 Status,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Neuro Drain Status' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 251843005 |Fluid output from drain| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229837,Other Imaging Reviewed in OMR,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Other Imaging Reviewed in OMR' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Other Imaging Reviewed in OMR' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229481,Verification of  (SBNET),,http://loinc.org,no-suitable-concept,"LOINC: proposed 98250-4 |Neuroendocrine tumor [Type] in Tumor| at 0.60, below the 0.8 threshold. SNOMED CT: no match for 'Verification of (SBNET)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229036,Incision Appearance #10,,http://loinc.org,no-suitable-concept,"LOINC: proposed 72371-8 |Appearance of Wound base| at 0.70, below the 0.8 threshold. SNOMED CT: proposed 1191000124107 |Wound bed appearance| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227990,Intra Cranial Pressure #2 Alarm - High,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> Alarm - {High | Low}` device alarm limit, which is a monitor setting rather than a measurement of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225780,Multi Lumen Dressing Type,,http://loinc.org,no-suitable-concept,"LOINC: proposed 39121-9 |Dressing for Wound| at 0.60, below the 0.8 threshold. SNOMED CT: proposed 1581000124103 |Wound dressing type| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224995,Incision Appearance #4,,http://loinc.org,no-suitable-concept,"LOINC: proposed 72371-8 |Appearance of Wound base| at 0.70, below the 0.8 threshold. SNOMED CT: proposed 1191000124107 |Wound bed appearance| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229148,Metabolic disturbance NCP - Problem resolved,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225541,Verification of (Bronch),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Verification of (Bronch)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Verification of (Bronch)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227578,BiPap Mask,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'BiPap Mask' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'BiPap Mask' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226998,Bilirubin_ApacheIV,,http://loinc.org,no-suitable-concept,"LOINC: proposed 42719-5 |Bilirubin.total [Mass/volume] in Blood| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'Bilirubin_ApacheIV' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229495,The Attending/Supervisor is the Clinician Operator (SBNET),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'The Attending/Supervisor is the Clinician Operator (SBNET)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'The Attending/Supervisor is the Clinician Operator (SBNET)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228750,Pressure ulcer #8- Surrounding tissue,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pressure ulcer - Surrounding tissue' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 1121000124105 |Periwound skin condition| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223921,Neuro Symptoms,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Neuro Symptoms' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Neuro Symptoms' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229697,CPOT-Body Movements (CPOTa),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'CPOT-Body Movements (CPOTa)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 249893002 |Gross movement of body and limbs| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229610,Ultrasound Images printed (CVL),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Ultrasound Images printed (CVL)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Ultrasound Images printed (CVL)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228297,Daily Wake Up Deferred,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Daily Wake Up Deferred' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Daily Wake Up Deferred' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229786,Preoxygenation (Intubation),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Preoxygenation (Intubation)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Preoxygenation (Intubation)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228744,Pressure ulcer #2- Surrounding tissue,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pressure ulcer - Surrounding tissue' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 1121000124105 |Periwound skin condition| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225112,Unable to assess pain,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Unable to assess pain' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Unable to assess pain' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228075,Number of operators (LP),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Number of operators (LP)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Number of operators (LP)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229092,Altered Skin Integrity NCP - Plan revised,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228452,Compression device # 4,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Compression device' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Compression device' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228027,The Attending /Supervisor is the Clinician Operator (Aline),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'The Attending /Supervisor is the Clinician Operator (Aline)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'The Attending /Supervisor is the Clinician Operator (Aline)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227100,Catheter insertion length (PICC),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Catheter insertion length (PICC)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 1156071007 |Catheter observable| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229312,Motor Current (mA) Low,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Motor Current (mA) Low' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Motor Current (mA) Low' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227127,Indwelling (PortaCath) Port #1,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Indwelling (PortaCath) Port' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Indwelling (PortaCath) Port' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229866,Checklist,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Checklist' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Checklist' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224339,Guidewire exchange (CVL),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Guidewire exchange (CVL)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Guidewire exchange (CVL)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228332,Delirium assessment,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Delirium assessment' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Delirium assessment' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225737,Arterial Line Discontinued,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Arterial Line Discontinued' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Arterial Line Discontinued' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225257,Lidocaine 1% (PACEN),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Lidocaine 1% (PACEN)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 781968008 |Lidocaine hydrochloride 10 mg/mL solution for injection| at 0.90 but that code is not a member of <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229047,Incision Drainage #9,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Incision Drainage' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 56783008 |Incision AND drainage| at 0.85 but that code is not a member of <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228035,Transparent dressing applied and dated (CVL),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Transparent dressing applied and dated (CVL)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Transparent dressing applied and dated (CVL)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228384,Number of days (CVL),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Number of days (CVL)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Number of days (CVL)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229341,Domestic Violence NCP - outcomes met,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229028,Incision #7- Treatment,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Incision - Treatment' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Incision - Treatment' within <<363787002."
